Atualizado em: 2025-01-27
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5115";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBUL";"TEN CEL AVIADOR CÉSAR BOMBONATO(MG, BRASIL)";"29";"3,45";"10,34";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5116";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"5";"0";"20";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5164";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5171";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"12";"0";"16,67";"8,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5185";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"16,13";"9,68";"6,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5186";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBCB";"CABO FRIO(RJ, BRASIL)";"8";"0";"37,5";"12,5"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5191";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"17";"0";"5,88";"5,88"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5194";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"5";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5203";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"2";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5205";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"27";"18,52";"18,52";"7,41"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5207";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBPV";"GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA(RO, BRASIL)";"24";"0";"4,17";"4,17"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5208";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBCB";"CABO FRIO(RJ, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5209";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"4";"25";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5211";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBRP";"LEITE LOPES(SP, BRASIL)";"26";"0";"15,38";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5260";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"29";"3,45";"37,93";"17,24"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5262";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"3";"33,33";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5263";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"12";"8";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5268";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5272";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"8";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5279";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"22";"9,09";"4,55";"4,55"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5281";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBIP";"USIMINAS(MG, BRASIL)";"29";"10,34";"13,79";"6,9"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5299";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBPS";"PORTO SEGURO(BA, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5362";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5364";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGV";"CORONEL ALTINO MACHADO(MG, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5365";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"2";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5368";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBCB";"CABO FRIO(RJ, BRASIL)";"2";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5371";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"2";"0";"50";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5372";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"1";"100";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5377";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBUL";"TEN CEL AVIADOR CÉSAR BOMBONATO(MG, BRASIL)";"1";"0";"100";"100"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5383";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5384";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5388";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5389";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5392";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"4";"0";"25";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5779";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"26";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5786";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4106";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"18";"5,56";"11,11";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4060";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4059";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"20";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4081";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"29";"0";"3,45";"3,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4086";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"16,13";"3,23"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5798";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"3,33";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4078";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"9,68";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5192";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"3,33";"6,67";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5405";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"0";"11,11";"11,11"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5246";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"21";"0";"14,29";"9,52"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5298";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"9";"11,11";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4088";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5238";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"5";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4131";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"3,45";"24,14";"13,79"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5369";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5249";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"27";"3,7";"11,11";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5292";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"7,41";"25,93";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5288";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"6";"100";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4009";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"13";"0";"28";"8"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5286";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5283";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"26";"0";"15,38";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5325";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"14";"7,14";"21,43";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5282";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"18";"16,67";"5,56";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5772";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"3,45";"3,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4025";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"9,68";"3,23"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5035";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5143";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4048";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"3,45";"3,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5771";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"25";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5770";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"6";"0";"16,67";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5103";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"20";"0";"5";"5"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5156";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"27";"3,7";"14,81";"7,41"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"0052";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"13";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5399";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"3";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5857";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4189";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"23,33";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5404";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"23,53";"11,76"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"6056";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"2";"0";"50";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5853";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"29";"0";"3,45";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4182";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"18,18";"18,18"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5794";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"7";"0";"7,69";"7,69"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4180";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"15";"0";"6,9";"3,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4108";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"9";"0";"11,11";"11,11"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4061";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"3";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4175";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"3,57";"3,57"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4173";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"3,45";"6,9";"3,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4165";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5802";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"9,68";"3,23"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4158";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4035";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5782";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"10";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5250";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5810";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"17,86";"3,57"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4094";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"3,23"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4059";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"2";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4135";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"7";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4068";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"2";"0";"50";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5414";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"2";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4013";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"0110";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"13";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4091";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"10";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4023";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"8";"0";"25";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4090";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"6,67";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4089";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"9,68";"6,45"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4015";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"22";"0";"22,73";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5783";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"16";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5267";"SBFN";"FERNANDO DE NORONHA(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"6";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5137";"SBFN";"FERNANDO DE NORONHA(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"3,23";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5167";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"21";"0";"9,52";"0"
